product,verified,rating,date,author,content,title
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Dano,Very happy with the Nest cameras. The only issue is they do disconnect often from our internet and not sure why. We have strong signals throughout our house but this problem seems to be common with other people I've talked to.,Great value for price
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Thatguy12345,This camera was very easy to setup and the app is great. I hardly get any false motion alerts and it is pretty good at identifying people. The only negative is that the USB cord has a huge connector which requires a large hole to pass the cable through a wall.,Very easy to setup
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,UpNorth,We added this to our existing setup. It was nice that one of them gets some complementary days of recording and then we can add it to our existing plan to keep billing simple.,Easy to connect and use
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2019,mjremi,"Excellent product, in my opinion the best feature is the offsite continuous recording. Most offer motion recording, but you usually miss part of the event. I can also use to locate other things or check certain times. Highly recommend, must get the cloud recording to reach full value.","Great cameras, 24 hr recording!"
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,consumerinaz,It was 2 weeks after installation before I could enjoy the benefits of this camera. I have a normal-sized house and an excellent router but had to buy an extender and pay a geek to set it up so that I would have a constant connection. Nest should advise the customer to make note of the 6-digit number on the camera as it might be needed if there's a problem (and there was) and it's very difficult to see these numbers once the camera is installed.,Excellent image once it works
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,zapy,"I have tried and used Arlo, Arlo Pro, and various other lesser known camera before deciding Nest is the way to go. I now have seven cameras and can't be happier. It is even better now that Nest has a less expensive recording option plan. Saves me a little bit every year but worth it at twice the price.",Rock solid performance
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,ScubaSteve,As with all Nest products they all work seamlessly together in the Nest app. Installation of the camera can be as easy or difficult as you want it to be. I chose to mount the camera on the soffit above the garage door and didn't want any wires showing. I drilled a hole in the soffit and fished the power cable through the attic and ran it to the power outlet for the garage door opener.,Easy to use camera with great video
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2019,Antonio,I didn’t realize that the WiFi would be such a problem. Make sure it is strong or you will be very disappointed. The camera itself is sharp and it is easy to use.,Superb WiFi needed!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,Bradbury,This camera is amazing. Very user friendly and pairs seamlessly with all Nest equipment and the app. We don’t necessarily use it for the intended purpose (we spy on our dog durning the day) but it’s great.,Great quality!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,EWT1200,My purchase of the Nest - Cam Outdoor 1080p Wi-fi Network Surveillance Cameras (2-pack) - White was a fantastic buy. Well worth the money and you get 30days free of Cloud storage Nest Aware. To justify the cost I canceled my Amazon prime subscription and purchased the Nest Aware cloud storage for 1yr which is far more useful and important for my home. Therefore this annual expense is basically a wash.,est - Cam Outdoor 1080p Wi-fi Network Surveillance
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,Brad,"Bought these for security outside the home. Easy to install and set up. The App is great, you can see what's going on, right from your phone! Perfect cameras! Highly recommend!",Great outdoor cameras
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,workathome,"Slowly adding one at a time to cover my entire house and perimeter, these things are great. Open the box and it pretty much gives you everything you need to install the camera. The magnetic mount is a great feature too. It's fairly sturdy so I doubt that it'll shift or fall.

I was kind of caught off guard by the extra and bulky power cable (surge protection?), but it makes sense for an outdoor product. Overall if you already have a NEST indoor cam, the next upgrade is this.",Great outdoor camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,MEZ5,"Easy set up. Can check in on cell phone. Get alerts for every movement, voice, or can tell you if it's a person! Picture is great!",Love!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Cebrady17,"These security cameras are fantastic. Installation on my house was simple, I have a ranch, so was able to run the power through the roof overhang into the attic. Might be more difficult to install on other houses. Picture quality is fantastic, and the Nest app is also great. Highly recommended.",Fantastic Cameras
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,FrankB,"Easy to install, integrates easily with NEST thermostat and fsmoke detectors. Watch live video from your mobile device or computer. Easily review notifications of activity any time and the ability to save if needed. I bought two and am subscribing to NEST Aware for notifications and over a weeks activity at your fingertips,",NEST Camera is the best
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,Yooper1025,These were easy to install and the picture quality is great. I would definitely recommend this product it was worth every penny.,Nice cameras picture quality is awesome !!!
